ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP EAN 80C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (50%) 2 step DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (40%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc EAN 80C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN RT,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 40C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 50C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 60C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 70C,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc EAN 80C,,
0.404351,52239.10846,36567.37592,,0.42154,46019.6064,55223.52768,,0.42154,47665.58907,78648.22197,,0.42154,50348.33835,115801.1782,,0.42154,64508.75874,212878.9038,,0.42154,131711.6321,658558.1606,,1.0638354,7394.484476,22183.45343,,0.42154,114002.608,456010.4318,,0.42154,118088.7889,295221.9723,,0.42154,123885.4124,371656.2373,,0.42154,146476.7049,512668.4672,,0.42154,198569.0348,794276.1393,,0.404351,225148.4118,45029.68236,,0.424551,61269.83678,91904.75517,,0.415518,62972.67234,125945.3447,,0.415518,70826.58179,177066.4545,,0.415518,190729.6116,286094.4175,,0.415518,103427.3687,361995.7905,,0.404351,46485.80384,83674.44691,,1.0638354,929.9518071,16739.13253,,1.0638354,968.333459,17430.00226,,1.0638354,948.8403636,18976.80727,,1.0638354,921.1203222,20264.64709,,1.0638354,885.2731754,21246.55621,,0.404351,147346.3668,58938.54673,,0.408066,17468.19652,104809.1791,,0.408066,18287.31444,128011.2011,,0.408066,19045.20645,161884.2548,,0.408066,20355.90236,223914.926,,0.408066,22495.21534,314933.0148,,0.404351,21103.59999,31655.39999,,0.408066,5929.012995,47432.10396,,0.408066,6361.40198,57252.61782,,0.408066,6749.807115,67498.07115,,0.408066,7085.538688,77940.92557,,0.408066,7620.898807,91450.78569,,0.404351,63238.94773,18971.68432,,0.408066,17590.92718,61568.24514,,0.408066,18286.42626,91432.13132,,0.408066,19448.32979,136138.3085,,0.408066,22342.58116,201083.2304,,0.408066,25780.36173,335144.7025,,1.0905425,3830.749884,11492.24965,,1.0994449,2098.518029,18886.66226,,1.0816402,2230.702898,22307.02898,,1.0638354,2364.329954,28371.95945,,1.0727378,2561.080161,33294.04209,,1.0727378,2797.783897,39168.97455
0.40726,52364.67071,36655.26949,,0.424551,46418.43104,55702.11725,,0.424551,48035.95206,79259.3209,,0.424551,50832.33892,116914.3795,,0.424551,65494.77623,216132.7616,,0.424551,132993.2166,664966.0832,,1.0727378,7191.562673,21574.68802,,0.424551,113407.3378,453629.3512,,0.424551,117381.544,293453.86,,0.424551,123021.1554,369063.4662,,0.424551,145436.2436,509026.8527,,0.424551,195687.6905,782750.7618,,0.40726,225849.5767,45169.91534,,0.427562,62571.42066,93857.13098,,0.418529,64188.28132,128376.5626,,0.418529,72199.8951,180499.7377,,0.418529,194096.7342,291145.1013,,0.418529,102040.5305,357141.8566,,0.40726,46317.83496,83372.10292,,1.0727378,912.47855,16424.6139,,1.0727378,934.4135089,16819.44316,,1.0727378,923.0971663,18461.94333,,1.0727378,923.7803706,20323.16815,,1.0727378,860.4977779,20651.94667,,0.40726,147468.2575,58987.30299,,0.411023,17417.86629,104507.1977,,0.411023,18217.62643,127523.385,,0.411023,18993.20544,161442.2463,,0.411023,20303.96695,223343.6365,,0.411023,22469.97635,314579.6689,,0.40726,20995.01591,31492.52386,,0.411023,5915.597661,47324.78129,,0.411023,6371.322456,57341.9021,,0.411023,6733.333617,67333.33617,,0.411023,7065.766067,77723.42674,,0.411023,7595.291732,91143.50079,,0.40726,64066.07379,19219.82214,,0.411023,17779.95898,62229.85641,,0.411023,18373.46229,91867.31146,,0.411023,19580.27509,137061.9256,,0.411023,22559.22095,203032.9885,,0.411023,25964.49123,337538.386,,1.0994449,3844.403896,11533.21169,,1.1083473,2073.640271,18662.76244,,1.0905425,2209.856316,22098.56316,,1.0727378,2345.002059,28140.0247,,1.0816402,2600.908538,33811.811,,1.0816402,2790.169125,39062.36774
0.410169,52613.45583,36829.41908,,0.427562,46889.96084,56267.953,,0.427562,48519.94261,80057.9053,,0.427562,51459.1957,118356.1501,,0.427562,66688.4323,220071.8266,,0.427562,134192.1966,670960.983,,1.0816402,7013.319682,21039.95905,,0.427562,112702.9324,450811.7294,,0.427562,116687.4622,291718.6555,,0.427562,122226.0669,366678.2006,,0.427562,144259.4054,504907.9188,,0.427562,192624.4707,770497.883,,0.410169,226419.4663,45283.89326,,0.430573,63906.74078,95860.11118,,0.42154,65597.64949,131195.299,,0.42154,73741.56125,184353.9031,,0.42154,197559.2178,296338.8266,,0.42154,100505.0018,351767.5062,,0.410169,46174.89175,83114.80515,,1.0816402,891.8943618,16054.09851,,1.0816402,918.0631758,16525.13716,,1.0816402,911.145274,18222.90548,,1.0816402,886.889849,19511.57668,,1.0816402,852.8854337,20469.25041,,0.410169,147577.7769,59031.11078,,0.41398,17351.5665,104109.399,,0.41398,18154.5093,127081.5651,,0.41398,18924.34926,160856.9687,,0.41398,20304.37764,223348.1541,,0.41398,22454.82422,314367.5391,,0.410169,20805.29194,31207.93791,,0.41398,5910.536386,47284.29109,,0.41398,6344.294653,57098.65188,,0.41398,6710.64307,67106.4307,,0.41398,7046.848582,77515.3344,,0.41398,7572.363474,90868.36169,,0.410169,64274.01641,19282.20492,,0.41398,17927.53117,62746.35911,,0.41398,18526.02694,92630.13471,,0.41398,19774.90762,138424.3534,,0.41398,22719.67776,204477.0999,,0.41398,26103.93127,339351.1066,,1.1083473,3741.247205,11223.74162,,1.1172497,2123.314461,19109.83014,,1.0994449,2234.612516,22346.12516,,1.0816402,2342.857217,28114.28661,,1.0905425,2550.091991,33151.19589,,1.0905425,2774.868954,38848.16535
0.413078,52725.69718,36907.98802,,0.430573,47318.82717,56782.5926,,0.430573,49023.53004,80888.82456,,0.430573,52015.45503,119635.5466,,0.430573,67789.02874,223703.7948,,0.430573,135399.4893,676997.4467,,1.0905425,6847.096845,20541.29054,,0.430573,111953.3806,447813.5226,,0.430573,116067.0109,290167.5273,,0.430573,121430.6814,364292.0441,,0.430573,143122.0999,500927.3496,,0.430573,189724.4121,758897.6485,,0.413078,228177.2434,45635.44867,,0.433584,65212.0064,97818.00959,,0.424551,66841.25892,133682.5178,,0.424551,75273.53935,188183.8484,,0.424551,200701.1009,301051.6513,,0.424551,98985.75697,346450.1494,,0.413078,46024.64854,82844.36738,,1.0905425,866.6612218,15599.90199,,1.0905425,889.5443897,16011.79902,,1.0905425,879.4478455,17588.95691,,1.0905425,871.4059059,19170.92993,,1.0905425,823.8666755,19772.80021,,0.413078,147169.9357,58867.97427,,0.416937,17303.12437,103818.7462,,0.416937,18080.59459,126564.1621,,0.416937,18865.55968,160357.2573,,0.416937,20238.71874,222625.9061,,0.416937,22466.47595,314530.6633,,0.413078,20628.59761,30942.89642,,0.416937,5925.215746,47401.72597,,0.416937,6336.860532,57031.74479,,0.416937,6714.525484,67145.25484,,0.416937,7081.25014,77893.75154,,0.416937,7566.526823,90798.32188,,0.413078,64767.38232,19430.2147,,0.416937,18098.02281,63343.07984,,0.416937,18746.05,93730.25,,0.416937,19981.36751,139869.5726,,0.416937,22928.47859,206356.3073,,0.416937,26336.74863,342377.7322,,1.1172497,3709.697102,11129.09131,,1.1261521,2097.052495,18873.47245,,1.1083473,2203.756816,22037.56816,,1.0905425,2308.071854,27696.86225,,1.0994449,2529.324296,32881.21585,,1.0994449,2727.407638,38183.70693
0.415987,52963.89168,37074.72418,,0.433584,47819.55644,57383.46773,,0.433584,49579.15584,81805.60714,,0.433584,52664.8412,121129.1348,,0.433584,68993.59614,227678.8673,,0.433584,136460.7099,682303.5494,,1.0994449,6729.239037,20187.71711,,0.433584,111191.8341,444767.3363,,0.433584,115196.9949,287992.4872,,0.433584,120466.2079,361398.6237,,0.433584,141706.7777,495973.7218,,0.433584,186235.4215,744941.6861,,0.415987,228203.543,45640.70861,,0.436595,66539.43166,99809.14749,,0.427562,68317.2349,136634.4698,,0.427562,76901.82143,192254.5536,,0.427562,203906.0595,305859.0892,,0.427562,97178.55774,340124.9521,,0.415987,45748.11209,82346.60177,,1.0994449,841.1796076,15141.23294,,1.0994449,864.1661835,15554.9913,,1.0994449,857.8646145,17157.29229,,1.0994449,838.1014721,18438.23239,,1.0994449,803.8170954,19291.61029,,0.415987,147083.1872,58833.27488,,0.419894,17223.64775,103341.8865,,0.419894,18013.52884,126094.7019,,0.419894,18771.97797,159561.8127,,0.419894,20207.46165,222282.0782,,0.419894,22397.33865,313562.741,,0.415987,20494.3697,30741.55455,,0.419894,5911.097677,47288.78141,,0.419894,6344.01769,57096.15921,,0.419894,6710.709015,67107.09015,,0.419894,7076.690365,77843.59401,,0.419894,7547.921866,90575.0624,,0.415987,64618.31543,19385.49463,,0.419894,18236.13814,63826.4835,,0.419894,18946.86777,94734.33887,,0.419894,20235.46735,141648.2715,,0.419894,23021.62506,207194.6255,,0.419894,26439.57864,343714.5223,,1.1261521,3810.3897,11431.1691,,1.1350545,2050.148092,18451.33283,,1.1172497,2203.255412,22032.55412,,1.0994449,2299.11507,27589.38084,,1.1083473,2478.688321,32222.94817,,1.1083473,2724.79588,38147.14233
0.418896,53165.17014,37215.61909,,0.436595,48265.3233,57918.38797,,0.436595,50028.72759,82547.40053,,0.436595,53248.64811,122471.8906,,0.436595,70155.42573,231512.9049,,0.436595,137054.6455,685273.2274,,1.1083473,6538.454426,19615.36328,,0.436595,110416.4635,441665.8542,,0.436595,114203.5692,285508.9229,,0.436595,119413.55,358240.65,,0.436595,140094.984,490332.4439,,0.436595,182734.6758,730938.7033,,0.418896,229296.8782,45859.37565,,0.439606,67865.82593,101798.7389,,0.430573,69669.83042,139339.6608,,0.430573,78367.94103,195919.8526,,0.430573,206696.4455,310044.6683,,0.430573,95556.52548,334447.8392,,0.418896,45739.34399,82330.81919,,1.1083473,813.9921441,14651.85859,,1.1083473,838.2735944,15088.9247,,1.1083473,832.1375396,16642.75079,,1.1083473,814.5735514,17920.61813,,1.1083473,777.1623405,18651.89617,,0.418896,146981.0868,58792.43471,,0.422851,17121.26068,102727.5641,,0.422851,17886.33864,125204.3705,,0.422851,18671.38205,158706.7474,,0.422851,20149.33287,221642.6615,,0.422851,22309.2485,312329.4789,,0.418896,20358.74954,30538.12431,,0.422851,5916.127801,47329.02241,,0.422851,6349.061512,57141.55361,,0.422851,6703.537824,67035.37824,,0.422851,7057.061326,77627.67459,,0.422851,7557.926175,90695.11409,,0.418896,64910.89911,19473.26973,,0.422851,18360.3757,64261.31496,,0.422851,19138.20537,95691.02687,,0.422851,20364.59624,142552.1737,,0.422851,23210.93316,208898.3984,,0.422851,26466.48579,344064.3152,,1.1350545,3767.085593,11301.25678,,1.1439569,2068.733784,18618.60406,,1.1261521,2189.911048,21899.11048,,1.1083473,2290.588856,27487.06627,,1.1172497,2483.116057,32280.50874,,1.1172497,2722.952708,38121.33792
0.421805,53368.20258,37357.74181,,0.439606,48836.17633,58603.41159,,0.439606,50675.46338,83614.51458,,0.439606,53936.71295,124054.4398,,0.439606,71445.50735,235770.1743,,0.439606,137862.0092,689310.0458,,1.1172497,6421.94594,19265.83782,,0.439606,109701.5857,438806.343,,0.439606,113429.9782,283574.9456,,0.439606,118679.4556,356038.3668,,0.439606,138821.1551,485874.0429,,0.439606,179597.2836,718389.1343,,0.421805,229868.9284,45973.78568,,0.442617,69164.05299,103746.0795,,0.433584,71096.90142,142193.8028,,0.433584,79928.46624,199821.1656,,0.433584,209629.5519,314444.3279,,0.433584,93728.94406,328051.3042,,0.421805,45602.96208,82085.33174,,1.1172497,799.5572947,14392.0313,,1.1172497,824.1018887,14833.834,,1.1172497,814.7340337,16294.68067,,1.1172497,800.0659511,17601.45092,,1.1172497,763.6295537,18327.10929,,0.421805,147105.9341,58842.37362,,0.425808,16984.63284,101907.7971,,0.425808,17808.65916,124660.6141,,0.425808,18549.98736,157674.8925,,0.425808,20078.85364,220867.39,,0.425808,22266.90153,311736.6214,,0.421805,20151.538,30227.307,,0.425808,5897.934591,47183.47672,,0.425808,6367.371093,57306.33983,,0.425808,6698.455969,66984.55969,,0.425808,7029.160294,77320.76324,,0.425808,7547.43249,90569.18988,,0.421805,65631.2422,19689.37266,,0.425808,18588.38534,65059.3487,,0.425808,19359.73957,96798.69785,,0.425808,20516.4266,143614.9862,,0.425808,23446.63931,211019.7538,,0.425808,26617.15359,346022.9967,,1.1439569,3739.062082,11217.18625,,1.1528593,2053.839405,18484.55465,,1.1350545,2147.453126,21474.53126,,1.1172497,2324.779704,27897.35645,,1.1261521,2502.436612,32531.67595,,1.1261521,2708.358658,37917.02121
0.424714,53433.026,37403.1182,,0.442617,49376.83858,59252.2063,,0.442617,51228.36901,84526.80886,,0.442617,54534.64894,125429.6926,,0.442617,72633.68425,239691.158,,0.442617,138333.4901,691667.4504,,1.1261521,6215.923978,18647.77194,,0.442617,108940.4127,435761.6509,,0.442617,112540.3804,281350.9509,,0.442617,117768.3628,353305.0884,,0.442617,137436.9406,481029.2923,,0.442617,176109.0443,704436.1771,,0.424714,230197.5968,46039.51936,,0.445628,70440.62759,105660.9414,,0.436595,72361.79151,144723.583,,0.436595,81413.94165,203534.8541,,0.436595,211950.626,317925.939,,0.436595,91671.68705,320850.9047,,0.424714,45286.4789,81515.66202,,1.1261521,787.5282894,14175.50921,,1.1261521,803.8570108,14469.42619,,1.1261521,799.513351,15990.26702,,1.1261521,778.6972223,17131.33889,,1.1261521,752.3391434,18056.13944,,0.424714,146884.9239,58753.96958,,0.428765,16916.17035,101497.0221,,0.428765,17739.40296,124175.8207,,0.428765,18508.56274,157322.7833,,0.428765,19994.50426,219939.5469,,0.428765,22241.45909,311380.4273,,0.424714,19947.41461,29921.12192,,0.428765,5903.420414,47227.36331,,0.428765,6313.061976,56817.55778,,0.428765,6704.72714,67047.2714,,0.428765,7044.808128,77492.88941,,0.428765,7500.345057,90004.14069,,0.424714,66140.48643,19842.14593,,0.428765,18787.22662,65755.29318,,0.428765,19477.64434,97388.22171,,0.428765,20736.61951,145156.3366,,0.428765,23632.84804,212695.6324,,0.428765,26762.24142,347909.1385,,1.1528593,3661.98577,10985.95731,,1.1617617,2057.923397,18521.31058,,1.1439569,2170.602948,21706.02948,,1.1261521,2300.673722,27608.08466,,1.1350545,2480.89805,32251.67465,,1.1350545,2650.081758,37101.14462
0.427623,53319.70763,37323.79534,,0.445628,49866.43907,59839.72689,,0.445628,51840.41435,85536.68367,,0.445628,55215.09957,126994.729,,0.445628,73869.62219,243769.7532,,0.445628,138624.3768,693121.8838,,1.1350545,6052.992331,18158.97699,,0.445628,108071.7187,432286.8749,,0.445628,111654.3759,279135.9397,,0.445628,116755.553,350266.6589,,0.445628,136080.5284,476281.8495,,0.445628,172726.0029,690904.0114,,0.427623,230595.8458,46119.16916,,0.448639,71777.53681,107666.3052,,0.439606,73710.18967,147420.3793,,0.439606,82887.21127,207218.0282,,0.439606,214690.8777,322036.3165,,0.439606,89771.59426,314200.5799,,0.427623,45086.42524,81155.56543,,1.1350545,758.5143653,13653.25858,,1.1350545,795.8241228,14324.83421,,1.1350545,774.0395471,15480.79094,,1.1350545,763.6239264,16799.72638,,1.1350545,726.7352322,17441.64557,,0.427623,146509.7397,58603.89588,,0.431722,16835.58122,101013.4873,,0.431722,17690.84418,123835.9093,,0.431722,18461.99976,156926.998,,0.431722,19913.14128,219044.5541,,0.431722,22207.50672,310905.0941,,0.427623,19853.29318,29779.93976,,0.431722,5895.167568,47161.34055,,0.431722,6284.418492,56559.76643,,0.431722,6667.172051,66671.72051,,0.431722,7052.555128,77578.10641,,0.431722,7464.885997,89578.63196,,0.427623,66254.05481,19876.21644,,0.431722,18930.20229,66255.708,,0.431722,19622.17562,98110.87811,,0.431722,20913.47477,146394.3234,,0.431722,23768.02703,213912.2433,,0.431722,26779.28156,348130.6603,,1.1617617,3673.115814,11019.34744,,1.1706641,2054.297713,18488.67942,,1.1528593,2150.640738,21506.40738,,1.1350545,2261.47774,27137.73289,,1.1439569,2475.793476,32185.31519,,1.1439569,2660.302482,37244.23475
0.430532,53585.70911,37509.99638,,0.448639,50462.43286,60554.91943,,0.448639,52569.77898,86740.13531,,0.448639,56082.92981,128990.7386,,0.448639,75287.18475,248447.7097,,0.448639,138748.1129,693740.5644,,1.1439569,5965.976825,17897.93048,,0.448639,107274.6685,429098.6741,,0.448639,110757.1987,276892.9967,,0.448639,115842.8124,347528.4372,,0.448639,134622.7331,471179.5658,,0.448639,169353.8532,677415.4126,,0.430532,231565.5568,46313.11136,,0.45165,73161.75323,109742.6298,,0.442617,75092.12268,150184.2454,,0.442617,84246.80066,210617.0016,,0.442617,216938.8285,325408.2427,,0.442617,87811.68813,307340.9085,,0.430532,44923.95105,80863.11189,,1.1439569,752.7933235,13550.27982,,1.1439569,766.0635557,13789.144,,1.1439569,763.5621911,15271.24382,,1.1439569,746.8395482,16430.47006,,1.1439569,716.8237063,17203.76895,,0.430532,146315.882,58526.35282,,0.434679,16741.80858,100450.8515,,0.434679,17605.25326,123236.7728,,0.434679,18343.20516,155917.2438,,0.434679,19822.4787,218047.2657,,0.434679,22163.86443,310294.102,,0.430532,19678.52547,29517.78821,,0.434679,5858.611122,46868.88898,,0.434679,6241.556129,56174.00516,,0.434679,6634.121471,66341.21471,,0.434679,6981.713216,76798.84538,,0.434679,7434.326901,89211.92281,,0.430532,67292.5496,20187.76488,,0.434679,19054.44138,66690.54483,,0.434679,19811.6961,99058.48049,,0.434679,21154.99142,148084.9399,,0.434679,23980.6868,215826.1812,,0.434679,26860.294,349183.822,,1.1706641,3682.182151,11046.54645,,1.1795665,2080.865579,18727.79021,,1.1617617,2178.960595,21789.60595,,1.1439569,2279.802499,27357.62999,,1.1528593,2422.408282,31491.30766,,1.1528593,2600.808126,36411.31376
0.433441,53789.65406,37652.75784,,0.45165,51106.39338,61327.67206,,0.45165,53326.0969,87988.05988,,0.45165,56858.10364,130773.6384,,0.45165,76606.11173,252800.1687,,0.45165,138581.3496,692906.7479,,1.1528593,5916.596962,17749.79089,,0.45165,106374.6145,425498.458,,0.45165,109793.8964,274484.741,,0.45165,114692.5007,344077.5022,,0.45165,133030.8448,465607.9568,,0.45165,165623.8224,662495.2895,,0.433441,231644.2088,46328.84176,,0.454661,74082.93005,111124.3951,,0.445628,76463.87854,152927.7571,,0.445628,85534.31267,213835.7817,,0.445628,218240.5721,327360.8582,,0.445628,85709.10566,299981.8698,,0.433441,44987.77995,80978.00392,,1.1528593,735.4490412,13238.08274,,1.1528593,746.7865749,13442.15835,,1.1528593,741.9921879,14839.84376,,1.1528593,730.0341702,16060.75174,,1.1528593,696.3095701,16711.42968,,0.433441,145774.0164,58309.60654,,0.437636,16695.13131,100170.7879,,0.437636,17440.46044,122083.2231,,0.437636,18288.13441,155449.1425,,0.437636,19774.56592,217520.2251,,0.437636,22032.71699,308458.0379,,0.433441,19463.48588,29195.22881,,0.437636,5824.112756,46592.90205,,0.437636,6251.909266,56267.1834,,0.437636,6631.712422,66317.12422,,0.437636,7004.251182,77046.763,,0.437636,7419.494002,89033.92802,,0.433441,67445.40155,20233.62047,,0.437636,19246.73408,67363.56926,,0.437636,19900.94938,99504.74691,,0.437636,21307.73513,149154.1459,,0.437636,24118.26772,217064.4095,,0.437636,27003.38332,351043.9832,,1.1795665,3694.00278,11082.00834,,1.1884689,2060.560063,18545.04057,,1.1706641,2178.144281,21781.44281,,1.1528593,2247.103133,26965.23759,,1.1617617,2416.72763,31417.45919,,1.1617617,2612.903526,36580.64937
0.43635,53935.14284,37754.59999,,0.454661,51697.42415,62036.90898,,0.454661,53875.04964,88893.83191,,0.454661,57523.63082,132304.3509,,0.454661,77554.67826,255930.4383,,0.454661,138094.2668,690471.3341,,1.1617617,5787.989592,17363.96878,,0.454661,105461.8083,421847.2331,,0.454661,108934.4989,272336.2472,,0.454661,113638.1634,340914.4903,,0.454661,131454.2775,460089.9714,,0.454661,162445.6577,649782.6309,,0.43635,231675.4169,46335.08339,,0.457672,75335.14991,113002.7249,,0.448639,77877.48609,155754.9722,,0.448639,86953.95344,217384.8836,,0.448639,219741.1595,329611.7392,,0.448639,83768.95015,293191.3255,,0.43635,44912.28586,80842.11455,,1.1617617,711.8474453,12813.25402,,1.1617617,736.3005586,13253.41006,,1.1617617,734.5044652,14690.0893,,1.1617617,713.8410503,15704.50311,,1.1617617,683.8444541,16412.2669,,0.43635,145453.7069,58181.48278,,0.440593,16592.48726,99554.92353,,0.440593,17371.92276,121603.4593,,0.440593,18192.38716,154635.2909,,0.440593,19704.91182,216754.03,,0.440593,22033.97616,308475.6663,,0.43635,19190.78121,28786.17182,,0.440593,5807.162527,46457.30021,,0.440593,6256.484871,56308.36384,,0.440593,6577.910619,65779.10619,,0.440593,6976.013676,76736.15044,,0.440593,7427.973404,89135.68084,,0.43635,68008.51011,20402.55303,,0.440593,19378.07149,67823.2502,,0.440593,20121.11104,100605.5552,,0.440593,21443.36197,150103.5338,,0.440593,24270.98429,218438.8586,,0.440593,27058.84913,351765.0387,,1.1884689,3655.526074,10966.57822,,1.1973712,2033.563132,18302.06818,,1.1795665,2149.852248,21498.52248,,1.1617617,2262.723444,27152.68132,,1.1706641,2423.268472,31502.49014,,1.1706641,2600.534613,36407.48459
0.439259,54127.56192,37889.29334,,0.457672,52261.08105,62713.29726,,0.457672,54490.15363,89908.75349,,0.457672,58273.30593,134028.6036,,0.457672,78821.09008,260109.5973,,0.457672,137563.0326,687815.1629,,1.1706641,5594.122511,16782.36753,,0.457672,104481.5019,417926.0078,,0.457672,107949.3422,269873.3554,,0.457672,112623.9041,337871.7122,,0.457672,129870.6075,454547.1261,,0.457672,158949.5568,635798.227,,0.439259,232053.4997,46410.69993,,0.460683,76416.0787,114624.118,,0.45165,79339.18703,158678.3741,,0.45165,88376.15351,220940.3838,,0.45165,221269.3456,331904.0185,,0.45165,81465.9934,285130.9769,,0.439259,44757.26184,80563.07131,,1.1706641,700.8059088,12614.50636,,1.1706641,718.9552457,12941.19442,,1.1706641,715.034645,14300.6929,,1.1706641,704.1199073,15490.63796,,1.1706641,675.53176,16212.76224,,0.439259,144912.6326,57965.05306,,0.44355,16438.34922,98630.09531,,0.44355,17233.86052,120637.0236,,0.44355,18005.91779,153050.3012,,0.44355,19561.20069,215173.2076,,0.44355,21980.37775,307725.2885,,0.439259,19000.71146,28501.0672,,0.44355,5783.333246,46266.66597,,0.44355,6207.661391,55868.95252,,0.44355,6562.653665,65626.53665,,0.44355,6923.741823,76161.16005,,0.44355,7385.367794,88624.41352,,0.439259,68352.90396,20505.87119,,0.44355,19542.17214,68397.6025,,0.44355,20272.47541,101362.3771,,0.44355,21653.31699,151573.2189,,0.44355,24380.97878,219428.809,,0.44355,27081.23404,352056.0425,,1.1973712,3642.384456,10927.15337,,1.2062736,2034.346403,18309.11762,,1.1884689,2103.765545,21037.65545,,1.1706641,2249.70976,26996.51713,,1.1795665,2396.718784,31157.3442,,1.1795665,2593.44796,36308.27145
